Dex No,Name,Base Name,Type 1,Type 2,BST,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,Poke-Images
733,Toucannon,Toucannon,NORMAL,FLYING,485,80,120,75,75,75,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Totodile.png?raw=true
748,Toxapex,Toxapex,POISON,WATER,495,50,63,152,53,142,35,https://github.com/Ajeet58698/Pokemon-images/blob/main/Toucannon.png?raw=true
848,Toxel,Toxel,ELECTRIC,POISON,242,40,38,35,54,35,40,https://github.com/Ajeet58698/Pokemon-images/blob/main/Toxapex.png?raw=true
454,Toxicroak,Toxicroak,POISON,FIGHTING,490,83,106,65,86,65,85,https://github.com/Ajeet58698/Pokemon-images/blob/main/Toxel.png?raw=true
520,Tranquill,Tranquill,NORMAL,FLYING,358,62,77,62,50,42,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Toxicroak.png?raw=true
328,Trapinch,Trapinch,GROUND,-,290,45,100,45,45,45,10,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tranquill.png?raw=true
412,Trash Cloak,Burmy,BUG,-,224,40,29,45,29,45,36,https://github.com/Ajeet58698/Pokemon-images/blob/main/Trapinch.png?raw=true
413,Trash Cloak,Wormadam,BUG,STEEL,424,60,69,95,69,95,36,https://github.com/Ajeet58698/Pokemon-images/blob/main/Burmy.png?raw=true
252,Treecko,Treecko,GRASS,-,310,40,45,35,65,55,70,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wormadam.png?raw=true
709,Trevenant,Trevenant,GHOST,GRASS,474,85,110,76,65,82,56,https://github.com/Ajeet58698/Pokemon-images/blob/main/Treecko.png?raw=true
357,Tropius,Tropius,GRASS,FLYING,460,99,68,83,72,87,51,https://github.com/Ajeet58698/Pokemon-images/blob/main/Trevenant.png?raw=true
568,Trubbish,Trubbish,POISON,-,329,50,50,62,40,62,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tropius.png?raw=true
732,Trumbeak,Trumbeak,NORMAL,FLYING,355,55,85,50,40,50,75,https://github.com/Ajeet58698/Pokemon-images/blob/main/Trubbish.png?raw=true
763,Tsareena,Tsareena,GRASS,-,510,72,120,98,50,98,72,https://github.com/Ajeet58698/Pokemon-images/blob/main/Trumbeak.png?raw=true
776,Turtonator,Turtonator,FIRE,DRAGON,485,60,78,135,91,85,36,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tsareena.png?raw=true
387,Turtwig,Turtwig,GRASS,-,318,55,68,64,45,55,31,https://github.com/Ajeet58698/Pokemon-images/blob/main/Turtonator.png?raw=true
982,Two-Segment Form,Dudunsparce,NORMAL,-,520,125,100,80,85,75,55,https://github.com/Ajeet58698/Pokemon-images/blob/main/Turtwig.png?raw=true
535,Tympole,Tympole,WATER,-,294,50,50,40,50,40,64,https://github.com/Ajeet58698/Pokemon-images/blob/main/Dudunsparce.png?raw=true
602,Tynamo,Tynamo,ELECTRIC,-,275,35,55,40,45,40,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tympole.png?raw=true
772,Type: Null,Type: Null,NORMAL,-,534,95,95,95,95,95,59,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tynamo.png?raw=true
157,Typhlosion,Typhlosion,FIRE,-,534,78,84,78,109,85,100,https://github.com/Ajeet58698/Pokemon-images/blob/main/Type: Null.png?raw=true
248,Tyranitar,Tyranitar,ROCK,DARK,600,100,134,110,95,100,61,https://github.com/Ajeet58698/Pokemon-images/blob/main/Typhlosion.png?raw=true
697,Tyrantrum,Tyrantrum,ROCK,DRAGON,521,82,121,119,69,59,71,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tyranitar.png?raw=true
236,Tyrogue,Tyrogue,FIGHTING,-,210,35,35,35,35,35,35,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tyrantrum.png?raw=true
696,Tyrunt,Tyrunt,ROCK,DRAGON,362,58,89,77,45,45,48,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tyrogue.png?raw=true
800,Ultra Necrozma,Necrozma,PSYCHIC,DRAGON,754,97,167,97,167,97,129,https://github.com/Ajeet58698/Pokemon-images/blob/main/Tyrunt.png?raw=true
197,Umbreon,Umbreon,DARK,-,525,95,65,110,60,130,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Necrozma.png?raw=true
521,Unfezant,Unfezant,NORMAL,FLYING,488,80,115,80,65,55,93,https://github.com/Ajeet58698/Pokemon-images/blob/main/Umbreon.png?raw=true
201,Unown,Unown,PSYCHIC,-,336,48,72,48,72,48,48,https://github.com/Ajeet58698/Pokemon-images/blob/main/Unfezant.png?raw=true
901,Ursaluna,Ursaluna,GROUND,NORMAL,550,130,140,105,45,80,50,https://github.com/Ajeet58698/Pokemon-images/blob/main/Unown.png?raw=true
217,Ursaring,Ursaring,NORMAL,-,500,90,130,75,75,75,55,https://github.com/Ajeet58698/Pokemon-images/blob/main/Ursaluna.png?raw=true
480,Uxie,Uxie,PSYCHIC,-,580,75,75,130,75,130,95,https://github.com/Ajeet58698/Pokemon-images/blob/main/Ursaring.png?raw=true
583,Vanillish,Vanillish,ICE,-,395,51,65,65,80,75,59,https://github.com/Ajeet58698/Pokemon-images/blob/main/Uxie.png?raw=true
582,Vanillite,Vanillite,ICE,-,305,36,50,50,65,60,44,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vanillish.png?raw=true
584,Vanilluxe,Vanilluxe,ICE,-,535,71,95,85,110,95,79,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vanillite.png?raw=true
134,Vaporeon,Vaporeon,WATER,-,525,130,65,60,110,95,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vanilluxe.png?raw=true
965,Varoom,Varoom,STEEL,POISON,300,45,70,63,30,45,47,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vaporeon.png?raw=true
976,Veluza,Veluza,WATER,PSYCHIC,478,90,102,73,78,65,70,https://github.com/Ajeet58698/Pokemon-images/blob/main/Varoom.png?raw=true
543,Venipede,Venipede,BUG,POISON,260,30,45,59,30,39,57,https://github.com/Ajeet58698/Pokemon-images/blob/main/Veluza.png?raw=true
49,Venomoth,Venomoth,BUG,POISON,450,70,65,60,90,75,90,https://github.com/Ajeet58698/Pokemon-images/blob/main/Venipede.png?raw=true
48,Venonat,Venonat,BUG,POISON,305,60,55,50,40,55,45,https://github.com/Ajeet58698/Pokemon-images/blob/main/Venomoth.png?raw=true
3,Venusaur,Venusaur,GRASS,POISON,525,80,82,83,100,100,80,https://github.com/Ajeet58698/Pokemon-images/blob/main/Venonat.png?raw=true
416,Vespiquen,Vespiquen,BUG,FLYING,474,70,80,102,80,102,40,https://github.com/Ajeet58698/Pokemon-images/blob/main/Venusaur.png?raw=true
329,Vibrava,Vibrava,GROUND,DRAGON,340,50,70,50,50,50,70,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vespiquen.png?raw=true
494,Victini,Victini,PSYCHIC,FIRE,600,100,100,100,100,100,100,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vibrava.png?raw=true
71,Victreebel,Victreebel,GRASS,POISON,490,80,105,65,100,70,70,https://github.com/Ajeet58698/Pokemon-images/blob/main/Victini.png?raw=true
288,Vigoroth,Vigoroth,NORMAL,-,440,80,80,80,55,55,90,https://github.com/Ajeet58698/Pokemon-images/blob/main/Victreebel.png?raw=true
738,Vikavolt,Vikavolt,BUG,ELECTRIC,500,77,70,90,145,75,43,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vigoroth.png?raw=true
45,Vileplume,Vileplume,GRASS,POISON,490,75,80,85,110,90,50,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vikavolt.png?raw=true
640,Virizion,Virizion,GRASS,FIGHTING,580,91,90,72,90,129,108,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vileplume.png?raw=true
666,Vivillon,Vivillon,BUG,FLYING,411,80,52,50,90,50,89,https://github.com/Ajeet58698/Pokemon-images/blob/main/Virizion.png?raw=true
313,Volbeat,Volbeat,BUG,-,430,65,73,75,47,85,85,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vivillon.png?raw=true
721,Volcanion,Volcanion,FIRE,WATER,600,80,110,120,130,90,70,https://github.com/Ajeet58698/Pokemon-images/blob/main/Volbeat.png?raw=true
637,Volcarona,Volcarona,BUG,FIRE,550,85,60,65,135,105,100,https://github.com/Ajeet58698/Pokemon-images/blob/main/Volcanion.png?raw=true
100,Voltorb,Voltorb,ELECTRIC,-,330,40,30,50,55,55,100,https://github.com/Ajeet58698/Pokemon-images/blob/main/Volcarona.png?raw=true
629,Vullaby,Vullaby,DARK,FLYING,370,70,55,75,45,65,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Voltorb.png?raw=true
37,Vulpix,Vulpix,FIRE,-,299,38,41,40,50,65,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vullaby.png?raw=true
320,Wailmer,Wailmer,WATER,-,400,130,70,35,70,35,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Vulpix.png?raw=true
321,Wailord,Wailord,WATER,-,500,170,90,45,90,45,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wailmer.png?raw=true
1009,Walking Wake,Walking Wake,WATER,DRAGON,590,99,83,91,125,83,109,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wailord.png?raw=true
365,Walrein,Walrein,ICE,WATER,530,110,80,90,95,90,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Walking Wake.png?raw=true
8,Wartortle,Wartortle,WATER,-,405,59,63,80,65,80,58,https://github.com/Ajeet58698/Pokemon-images/blob/main/Walrein.png?raw=true
479,Wash Rotom,Rotom,ELECTRIC,WATER,520,50,65,107,105,107,86,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wartortle.png?raw=true
505,Watchog,Watchog,NORMAL,-,420,60,85,69,60,69,77,https://github.com/Ajeet58698/Pokemon-images/blob/main/Rotom.png?raw=true
940,Wattrel,Wattrel,ELECTRIC,FLYING,280,40,40,35,55,40,70,https://github.com/Ajeet58698/Pokemon-images/blob/main/Watchog.png?raw=true
461,Weavile,Weavile,DARK,ICE,510,70,120,65,45,85,125,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wattrel.png?raw=true
13,Weedle,Weedle,BUG,POISON,195,40,35,30,20,20,50,https://github.com/Ajeet58698/Pokemon-images/blob/main/Weavile.png?raw=true
70,Weepinbell,Weepinbell,GRASS,POISON,390,65,90,50,85,45,55,https://github.com/Ajeet58698/Pokemon-images/blob/main/Weedle.png?raw=true
110,Weezing,Weezing,POISON,-,490,65,90,120,85,70,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Weepinbell.png?raw=true
547,Whimsicott,Whimsicott,GRASS,FAIRY,480,60,67,85,77,75,116,https://github.com/Ajeet58698/Pokemon-images/blob/main/Weezing.png?raw=true
544,Whirlipede,Whirlipede,BUG,POISON,360,40,55,99,40,79,47,https://github.com/Ajeet58698/Pokemon-images/blob/main/Whimsicott.png?raw=true
340,Whiscash,Whiscash,WATER,GROUND,468,110,78,73,76,71,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Whirlipede.png?raw=true
293,Whismur,Whismur,NORMAL,-,240,64,51,23,51,23,28,https://github.com/Ajeet58698/Pokemon-images/blob/main/Whiscash.png?raw=true
646,White Kyurem,Kyurem,DRAGON,ICE,700,125,120,90,170,100,95,https://github.com/Ajeet58698/Pokemon-images/blob/main/Whismur.png?raw=true
931,White Plumage,Squawkabilly,NORMAL,FLYING,417,82,96,51,45,51,92,https://github.com/Ajeet58698/Pokemon-images/blob/main/Kyurem.png?raw=true
550,White-Striped Form,Basculin,WATER,-,460,70,92,65,80,55,98,https://github.com/Ajeet58698/Pokemon-images/blob/main/Squawkabilly.png?raw=true
40,Wigglytuff,Wigglytuff,NORMAL,FAIRY,435,140,70,45,85,50,45,https://github.com/Ajeet58698/Pokemon-images/blob/main/Basculin.png?raw=true
960,Wiglett,Wiglett,WATER,-,245,10,55,25,35,25,95,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wigglytuff.png?raw=true
767,Wimpod,Wimpod,BUG,WATER,230,25,35,40,20,30,80,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wiglett.png?raw=true
278,Wingull,Wingull,WATER,FLYING,270,40,30,30,55,30,85,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wimpod.png?raw=true
202,Wobbuffet,Wobbuffet,PSYCHIC,-,405,190,33,58,33,58,33,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wingull.png?raw=true
1001,Wo-Chien,Wo-Chien,DARK,GRASS,570,85,85,100,95,135,70,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wobbuffet.png?raw=true
527,Woobat,Woobat,PSYCHIC,FLYING,323,65,45,43,55,43,72,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wo-Chien.png?raw=true
831,Wooloo,Wooloo,NORMAL,-,270,42,40,55,40,45,48,https://github.com/Ajeet58698/Pokemon-images/blob/main/Woobat.png?raw=true
194,Wooper,Wooper,WATER,GROUND,210,55,45,45,25,25,15,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wooloo.png?raw=true
961,Wugtrio,Wugtrio,WATER,-,425,35,100,50,50,70,120,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wooper.png?raw=true
265,Wurmple,Wurmple,BUG,-,195,45,45,35,20,30,20,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wugtrio.png?raw=true
360,Wynaut,Wynaut,PSYCHIC,-,260,95,23,48,23,48,23,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wurmple.png?raw=true
899,Wyrdeer,Wyrdeer,NORMAL,PSYCHIC,525,103,105,72,105,75,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wynaut.png?raw=true
178,Xatu,Xatu,PSYCHIC,FLYING,470,65,75,70,95,70,95,https://github.com/Ajeet58698/Pokemon-images/blob/main/Wyrdeer.png?raw=true
716,Xerneas,Xerneas,FAIRY,-,680,126,131,95,131,98,99,https://github.com/Ajeet58698/Pokemon-images/blob/main/Xatu.png?raw=true
796,Xurkitree,Xurkitree,ELECTRIC,-,570,83,89,71,173,71,83,https://github.com/Ajeet58698/Pokemon-images/blob/main/Xerneas.png?raw=true
562,Yamask,Yamask,GHOST,-,303,38,30,85,55,65,30,https://github.com/Ajeet58698/Pokemon-images/blob/main/Xurkitree.png?raw=true
835,Yamper,Yamper,ELECTRIC,-,270,59,45,50,40,50,26,https://github.com/Ajeet58698/Pokemon-images/blob/main/Yamask.png?raw=true
193,Yanma,Yanma,BUG,FLYING,390,65,65,45,75,45,95,https://github.com/Ajeet58698/Pokemon-images/blob/main/Yamper.png?raw=true
469,Yanmega,Yanmega,BUG,FLYING,515,86,76,86,116,56,95,https://github.com/Ajeet58698/Pokemon-images/blob/main/Yanma.png?raw=true
931,Yellow Plumage,Squawkabilly,NORMAL,FLYING,417,82,96,51,45,51,92,https://github.com/Ajeet58698/Pokemon-images/blob/main/Yanmega.png?raw=true
734,Yungoos,Yungoos,NORMAL,-,253,48,70,30,30,30,45,https://github.com/Ajeet58698/Pokemon-images/blob/main/Squawkabilly.png?raw=true
717,Yveltal,Yveltal,DARK,FLYING,680,126,131,95,131,98,99,https://github.com/Ajeet58698/Pokemon-images/blob/main/Yungoos.png?raw=true
335,Zangoose,Zangoose,NORMAL,-,458,73,115,60,60,60,90,https://github.com/Ajeet58698/Pokemon-images/blob/main/Yveltal.png?raw=true
145,Zapdos,Zapdos,ELECTRIC,FLYING,580,90,90,85,125,90,100,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zangoose.png?raw=true
893,Zarude,Zarude,DARK,GRASS,600,105,120,105,70,95,105,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zapdos.png?raw=true
523,Zebstrika,Zebstrika,ELECTRIC,-,497,75,100,63,80,63,116,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zarude.png?raw=true
644,Zekrom,Zekrom,DRAGON,ELECTRIC,680,100,150,120,120,100,90,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zebstrika.png?raw=true
555,Zen Mode,Darmanitan,FIRE,PSYCHIC,540,105,30,105,140,105,55,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zekrom.png?raw=true
807,Zeraora,Zeraora,ELECTRIC,-,600,88,112,75,102,80,143,https://github.com/Ajeet58698/Pokemon-images/blob/main/Darmanitan.png?raw=true
964,Zero Form,Palafin,WATER,-,457,100,70,72,53,62,100,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zeraora.png?raw=true
263,Zigzagoon,Zigzagoon,NORMAL,-,240,38,30,41,30,41,60,https://github.com/Ajeet58698/Pokemon-images/blob/main/Palafin.png?raw=true
571,Zoroark,Zoroark,DARK,-,510,60,105,60,120,60,105,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zigzagoon.png?raw=true
570,Zorua,Zorua,DARK,-,330,40,65,40,80,40,65,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zoroark.png?raw=true
41,Zubat,Zubat,POISON,FLYING,245,40,45,35,30,40,55,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zorua.png?raw=true
634,Zweilous,Zweilous,DARK,DRAGON,420,72,85,70,65,70,58,https://github.com/Ajeet58698/Pokemon-images/blob/main/Zubat.png?raw=true
